origin_time,target_time,actual_kw,predicted_kw
2010-11-25 00:45:00,2010-11-25 02:30:00,0.17493334,0.22933389
2010-11-25 00:45:00,2010-11-25 02:45:00,0.2104,0.2387073
2010-11-25 00:45:00,2010-11-25 03:00:00,0.16226667,0.24111815
2010-11-25 00:45:00,2010-11-25 03:15:00,0.23239999,0.25291628
2010-11-25 00:45:00,2010-11-25 03:30:00,0.17533332,0.23931429
2010-11-25 00:45:00,2010-11-25 03:45:00,0.16866666,0.2565116
2010-11-25 00:45:00,2010-11-25 04:00:00,0.27186665,0.25201267
2010-11-25 00:45:00,2010-11-25 04:15:00,0.12733333,0.25521177
2010-11-25 00:45:00,2010-11-25 04:30:00,0.18413332,0.27148575
2010-11-25 00:45:00,2010-11-25 04:45:00,0.25746667,0.26988965
2010-11-25 00:45:00,2010-11-25 05:00:00,0.12253332,0.2624363
2010-11-25 00:45:00,2010-11-25 05:15:00,0.2212,0.28718522
2010-11-25 00:45:00,2010-11-25 05:30:00,0.19066666,0.28949475
2010-11-25 00:45:00,2010-11-25 05:45:00,0.18533333,0.2815655
2010-11-25 00:45:00,2010-11-25 06:00:00,0.20133333,0.34442055
2010-11-25 00:45:00,2010-11-25 06:15:00,0.15693334,0.32990816
2010-11-25 00:45:00,2010-11-25 06:30:00,0.2681333,0.4403744
2010-11-25 00:45:00,2010-11-25 06:45:00,0.8534667,0.43390012
2010-11-25 00:45:00,2010-11-25 07:00:00,0.40053332,0.4908975
2010-11-25 00:45:00,2010-11-25 07:15:00,0.6062667,0.44767302
2010-11-25 00:45:00,2010-11-25 07:30:00,0.35653332,0.49265662
2010-11-25 00:45:00,2010-11-25 07:45:00,0.43866664,0.5776659
2010-11-25 00:45:00,2010-11-25 08:00:00,0.41986668,0.5290392
2010-11-25 00:45:00,2010-11-25 08:15:00,0.45013332,0.48261726
2010-11-25 00:45:00,2010-11-25 08:30:00,0.5382666,0.44873554
2010-11-25 00:45:00,2010-11-25 08:45:00,0.52199996,0.44533372
2010-11-25 00:45:00,2010-11-25 09:00:00,0.5829333,0.39381212
2010-11-25 00:45:00,2010-11-25 09:15:00,0.50146663,0.3749976
2010-11-25 00:45:00,2010-11-25 09:30:00,0.48426667,0.40236476
2010-11-25 00:45:00,2010-11-25 09:45:00,0.49666664,0.39165297
2010-11-25 00:45:00,2010-11-25 10:00:00,0.2016,0.37585464
2010-11-25 00:45:00,2010-11-25 10:15:00,0.17546663,0.3893887
2010-11-25 00:45:00,2010-11-25 10:30:00,0.21919997,0.38265172
2010-11-25 00:45:00,2010-11-25 10:45:00,0.18359996,0.37694255
2010-11-25 00:45:00,2010-11-25 11:00:00,0.1486666,0.35977033
2010-11-25 00:45:00,2010-11-25 11:15:00,0.27133337,0.388383
2010-11-25 00:45:00,2010-11-25 11:30:00,0.14919999,0.3977187
2010-11-25 00:45:00,2010-11-25 11:45:00,0.15893327,0.38020003
2010-11-25 00:45:00,2010-11-25 12:00:00,0.28439996,0.3758443
2010-11-25 00:45:00,2010-11-25 12:15:00,0.12546663,0.3720925
2010-11-25 00:45:00,2010-11-25 12:30:00,0.21013331,0.35912478
2010-11-25 00:45:00,2010-11-25 12:45:00,0.9637333,0.3656743
2010-11-25 00:45:00,2010-11-25 13:00:00,0.4665333,0.359106
2010-11-25 00:45:00,2010-11-25 13:15:00,0.68146664,0.34647277
2010-11-25 00:45:00,2010-11-25 13:30:00,0.59239995,0.32826507
2010-11-25 00:45:00,2010-11-25 13:45:00,0.47093332,0.3326087
2010-11-25 00:45:00,2010-11-25 14:00:00,0.48746666,0.35213417
2010-11-25 00:45:00,2010-11-25 14:15:00,0.3624,0.37983677
2010-11-25 00:45:00,2010-11-25 14:30:00,0.22466666,0.34577748
2010-11-25 00:45:00,2010-11-25 14:45:00,0.20759998,0.33316192
2010-11-25 00:45:00,2010-11-25 15:00:00,0.13346663,0.33095467
2010-11-25 00:45:00,2010-11-25 15:15:00,0.24533334,0.32871765
2010-11-25 00:45:00,2010-11-25 15:30:00,0.18573333,0.3355282
2010-11-25 00:45:00,2010-11-25 15:45:00,0.17186667,0.3555174
2010-11-25 00:45:00,2010-11-25 16:00:00,0.2068,0.35998037
2010-11-25 00:45:00,2010-11-25 16:15:00,0.19160001,0.37051386
2010-11-25 00:45:00,2010-11-25 16:30:00,0.21613333,0.40511194
2010-11-25 00:45:00,2010-11-25 16:45:00,0.13426666,0.39158908
2010-11-25 00:45:00,2010-11-25 17:00:00,0.26146665,0.40385157
2010-11-25 00:45:00,2010-11-25 17:15:00,0.29333332,0.41093907
2010-11-25 00:45:00,2010-11-25 17:30:00,0.41079998,0.42476997
2010-11-25 00:45:00,2010-11-25 17:45:00,0.54693335,0.4279635
2010-11-25 00:45:00,2010-11-25 18:00:00,0.45559996,0.4646334
2010-11-25 00:45:00,2010-11-25 18:15:00,0.5201333,0.505091
2010-11-25 00:45:00,2010-11-25 18:30:00,0.5048,0.47367504
2010-11-25 00:45:00,2010-11-25 18:45:00,0.5197333,0.4911217
2010-11-25 00:45:00,2010-11-25 19:00:00,0.49173334,0.5911097
2010-11-25 00:45:00,2010-11-25 19:15:00,0.45293334,0.5604169
2010-11-25 00:45:00,2010-11-25 19:30:00,0.9118666,0.6875167
2010-11-25 00:45:00,2010-11-25 19:45:00,0.8441333,0.5654035
2010-11-25 00:45:00,2010-11-25 20:00:00,0.998,0.6688573
2010-11-25 00:45:00,2010-11-25 20:15:00,0.68106663,0.62721246
2010-11-25 00:45:00,2010-11-25 20:30:00,1.4341334,0.55462086
2010-11-25 00:45:00,2010-11-25 20:45:00,1.578,0.57702976
2010-11-25 00:45:00,2010-11-25 21:00:00,1.2,0.5232221
2010-11-25 00:45:00,2010-11-25 21:15:00,1.3104,0.610957
2010-11-25 00:45:00,2010-11-25 21:30:00,1.3174667,0.5978686
2010-11-25 00:45:00,2010-11-25 21:45:00,1.2810667,0.56268096
2010-11-25 00:45:00,2010-11-25 22:00:00,1.2472,0.56579435
2010-11-25 00:45:00,2010-11-25 22:15:00,1.1254667,0.57541066
2010-11-25 00:45:00,2010-11-25 22:30:00,0.576,0.498949
2010-11-25 00:45:00,2010-11-25 22:45:00,0.23026666,0.45673615
2010-11-25 00:45:00,2010-11-25 23:00:00,0.26066667,0.40223494
2010-11-25 00:45:00,2010-11-25 23:15:00,0.23133333,0.4068754
2010-11-25 00:45:00,2010-11-25 23:30:00,0.18306665,0.39355126
2010-11-25 00:45:00,2010-11-25 23:45:00,0.18919998,0.41463915
2010-11-25 00:45:00,2010-11-26 00:00:00,0.19199994,0.3276178
2010-11-25 00:45:00,2010-11-26 00:15:00,0.22466666,0.29997045
2010-11-25 00:45:00,2010-11-26 00:30:00,0.37253332,0.31059158
2010-11-25 01:00:00,2010-11-25 01:00:00,0.13106667,0.23164506
2010-11-25 01:00:00,2010-11-25 01:15:00,0.1796,0.22710177
2010-11-25 01:00:00,2010-11-25 01:30:00,0.25893334,0.23900448
2010-11-25 01:00:00,2010-11-25 01:45:00,0.123066664,0.25027046
2010-11-25 01:00:00,2010-11-25 02:00:00,0.21666667,0.23438382
2010-11-25 01:00:00,2010-11-25 02:15:00,0.2052,0.23636179
2010-11-25 01:00:00,2010-11-25 02:30:00,0.17493334,0.23867343
2010-11-25 01:00:00,2010-11-25 02:45:00,0.2104,0.23917425
2010-11-25 01:00:00,2010-11-25 03:00:00,0.16226667,0.23707773
2010-11-25 01:00:00,2010-11-25 03:15:00,0.23239999,0.24956904
2010-11-25 01:00:00,2010-11-25 03:30:00,0.17533332,0.25051767
2010-11-25 01:00:00,2010-11-25 03:45:00,0.16866666,0.26209086
2010-11-25 01:00:00,2010-11-25 04:00:00,0.27186665,0.2717232
2010-11-25 01:00:00,2010-11-25 04:15:00,0.12733333,0.2594449
2010-11-25 01:00:00,2010-11-25 04:30:00,0.18413332,0.27722737
2010-11-25 01:00:00,2010-11-25 04:45:00,0.25746667,0.2748326
2010-11-25 01:00:00,2010-11-25 05:00:00,0.12253332,0.27151287
2010-11-25 01:00:00,2010-11-25 05:15:00,0.2212,0.2890557
2010-11-25 01:00:00,2010-11-25 05:30:00,0.19066666,0.29263654
2010-11-25 01:00:00,2010-11-25 05:45:00,0.18533333,0.28873563
2010-11-25 01:00:00,2010-11-25 06:00:00,0.20133333,0.33059424
2010-11-25 01:00:00,2010-11-25 06:15:00,0.15693334,0.35439184
2010-11-25 01:00:00,2010-11-25 06:30:00,0.2681333,0.46764803
2010-11-25 01:00:00,2010-11-25 06:45:00,0.8534667,0.4769385
2010-11-25 01:00:00,2010-11-25 07:00:00,0.40053332,0.47169173
2010-11-25 01:00:00,2010-11-25 07:15:00,0.6062667,0.44074222
2010-11-25 01:00:00,2010-11-25 07:30:00,0.35653332,0.48085874
2010-11-25 01:00:00,2010-11-25 07:45:00,0.43866664,0.5290345
2010-11-25 01:00:00,2010-11-25 08:00:00,0.41986668,0.5258242
2010-11-25 01:00:00,2010-11-25 08:15:00,0.45013332,0.46729648
2010-11-25 01:00:00,2010-11-25 08:30:00,0.5382666,0.4692152
2010-11-25 01:00:00,2010-11-25 08:45:00,0.52199996,0.4370786
2010-11-25 01:00:00,2010-11-25 09:00:00,0.5829333,0.3910142
2010-11-25 01:00:00,2010-11-25 09:15:00,0.50146663,0.3938942
2010-11-25 01:00:00,2010-11-25 09:30:00,0.48426667,0.39563742
2010-11-25 01:00:00,2010-11-25 09:45:00,0.49666664,0.38277775
2010-11-25 01:00:00,2010-11-25 10:00:00,0.2016,0.3786312
2010-11-25 01:00:00,2010-11-25 10:15:00,0.17546663,0.38839465
2010-11-25 01:00:00,2010-11-25 10:30:00,0.21919997,0.4106165
2010-11-25 01:00:00,2010-11-25 10:45:00,0.18359996,0.3873824
2010-11-25 01:00:00,2010-11-25 11:00:00,0.1486666,0.38481498
2010-11-25 01:00:00,2010-11-25 11:15:00,0.27133337,0.38558656
2010-11-25 01:00:00,2010-11-25 11:30:00,0.14919999,0.3935555
2010-11-25 01:00:00,2010-11-25 11:45:00,0.15893327,0.3921966
2010-11-25 01:00:00,2010-11-25 12:00:00,0.28439996,0.39204314
2010-11-25 01:00:00,2010-11-25 12:15:00,0.12546663,0.3758926
2010-11-25 01:00:00,2010-11-25 12:30:00,0.21013331,0.36943167
2010-11-25 01:00:00,2010-11-25 12:45:00,0.9637333,0.35537097
2010-11-25 01:00:00,2010-11-25 13:00:00,0.4665333,0.34916386
2010-11-25 01:00:00,2010-11-25 13:15:00,0.68146664,0.3362436
2010-11-25 01:00:00,2010-11-25 13:30:00,0.59239995,0.34089845
2010-11-25 01:00:00,2010-11-25 13:45:00,0.47093332,0.33849153
2010-11-25 01:00:00,2010-11-25 14:00:00,0.48746666,0.34612927
2010-11-25 01:00:00,2010-11-25 14:15:00,0.3624,0.37296987
2010-11-25 01:00:00,2010-11-25 14:30:00,0.22466666,0.35342485
2010-11-25 01:00:00,2010-11-25 14:45:00,0.20759998,0.31564462
2010-11-25 01:00:00,2010-11-25 15:00:00,0.13346663,0.31420776
2010-11-25 01:00:00,2010-11-25 15:15:00,0.24533334,0.34091747
2010-11-25 01:00:00,2010-11-25 15:30:00,0.18573333,0.3485535
2010-11-25 01:00:00,2010-11-25 15:45:00,0.17186667,0.35402337
2010-11-25 01:00:00,2010-11-25 16:00:00,0.2068,0.37726787
2010-11-25 01:00:00,2010-11-25 16:15:00,0.19160001,0.35578683
2010-11-25 01:00:00,2010-11-25 16:30:00,0.21613333,0.39159387
2010-11-25 01:00:00,2010-11-25 16:45:00,0.13426666,0.40710416
2010-11-25 01:00:00,2010-11-25 17:00:00,0.26146665,0.4105095
2010-11-25 01:00:00,2010-11-25 17:15:00,0.29333332,0.39084086
2010-11-25 01:00:00,2010-11-25 17:30:00,0.41079998,0.42368516
2010-11-25 01:00:00,2010-11-25 17:45:00,0.54693335,0.43647632
2010-11-25 01:00:00,2010-11-25 18:00:00,0.45559996,0.46298817
2010-11-25 01:00:00,2010-11-25 18:15:00,0.5201333,0.5100975
2010-11-25 01:00:00,2010-11-25 18:30:00,0.5048,0.49177873
2010-11-25 01:00:00,2010-11-25 18:45:00,0.5197333,0.49512368
2010-11-25 01:00:00,2010-11-25 19:00:00,0.49173334,0.56526244
2010-11-25 01:00:00,2010-11-25 19:15:00,0.45293334,0.5840791
2010-11-25 01:00:00,2010-11-25 19:30:00,0.9118666,0.6511932
2010-11-25 01:00:00,2010-11-25 19:45:00,0.8441333,0.560685
2010-11-25 01:00:00,2010-11-25 20:00:00,0.998,0.65849626
2010-11-25 01:00:00,2010-11-25 20:15:00,0.68106663,0.6411797
2010-11-25 01:00:00,2010-11-25 20:30:00,1.4341334,0.57451135
2010-11-25 01:00:00,2010-11-25 20:45:00,1.578,0.5663281
2010-11-25 01:00:00,2010-11-25 21:00:00,1.2,0.52750105
2010-11-25 01:00:00,2010-11-25 21:15:00,1.3104,0.57614297
2010-11-25 01:00:00,2010-11-25 21:30:00,1.3174667,0.6286059
2010-11-25 01:00:00,2010-11-25 21:45:00,1.2810667,0.6042243
2010-11-25 01:00:00,2010-11-25 22:00:00,1.2472,0.54242885
2010-11-25 01:00:00,2010-11-25 22:15:00,1.1254667,0.5420476
2010-11-25 01:00:00,2010-11-25 22:30:00,0.576,0.51364243
2010-11-25 01:00:00,2010-11-25 22:45:00,0.23026666,0.48112714
2010-11-25 01:00:00,2010-11-25 23:00:00,0.26066667,0.41755193
2010-11-25 01:00:00,2010-11-25 23:15:00,0.23133333,0.3982625
2010-11-25 01:00:00,2010-11-25 23:30:00,0.18306665,0.42497516
2010-11-25 01:00:00,2010-11-25 23:45:00,0.18919998,0.43756402
2010-11-25 01:00:00,2010-11-26 00:00:00,0.19199994,0.32330382
2010-11-25 01:00:00,2010-11-26 00:15:00,0.22466666,0.324826
2010-11-25 01:00:00,2010-11-26 00:30:00,0.37253332,0.31077853
2010-11-25 01:00:00,2010-11-26 00:45:00,0.4332,0.31203374
2010-11-25 01:15:00,2010-11-25 01:15:00,0.1796,0.22576828
2010-11-25 01:15:00,2010-11-25 01:30:00,0.25893334,0.24071279
2010-11-25 01:15:00,2010-11-25 01:45:00,0.123066664,0.22144543
2010-11-25 01:15:00,2010-11-25 02:00:00,0.21666667,0.22339931
2010-11-25 01:15:00,2010-11-25 02:15:00,0.2052,0.2399322
2010-11-25 01:15:00,2010-11-25 02:30:00,0.17493334,0.23032041
2010-11-25 01:15:00,2010-11-25 02:45:00,0.2104,0.23270552
2010-11-25 01:15:00,2010-11-25 03:00:00,0.16226667,0.23349807
2010-11-25 01:15:00,2010-11-25 03:15:00,0.23239999,0.23777412
2010-11-25 01:15:00,2010-11-25 03:30:00,0.17533332,0.24106115
2010-11-25 01:15:00,2010-11-25 03:45:00,0.16866666,0.24499609
2010-11-25 01:15:00,2010-11-25 04:00:00,0.27186665,0.25826114
2010-11-25 01:15:00,2010-11-25 04:15:00,0.12733333,0.25192147
2010-11-25 01:15:00,2010-11-25 04:30:00,0.18413332,0.25039545
2010-11-25 01:15:00,2010-11-25 04:45:00,0.25746667,0.25875768
2010-11-25 01:15:00,2010-11-25 05:00:00,0.12253332,0.2551098
2010-11-25 01:15:00,2010-11-25 05:15:00,0.2212,0.29535207
2010-11-25 01:15:00,2010-11-25 05:30:00,0.19066666,0.28574198
2010-11-25 01:15:00,2010-11-25 05:45:00,0.18533333,0.28233317
2010-11-25 01:15:00,2010-11-25 06:00:00,0.20133333,0.31669325
2010-11-25 01:15:00,2010-11-25 06:15:00,0.15693334,0.33645868
2010-11-25 01:15:00,2010-11-25 06:30:00,0.2681333,0.45072174
2010-11-25 01:15:00,2010-11-25 06:45:00,0.8534667,0.4546524
2010-11-25 01:15:00,2010-11-25 07:00:00,0.40053332,0.45922777
2010-11-25 01:15:00,2010-11-25 07:15:00,0.6062667,0.44502068
2010-11-25 01:15:00,2010-11-25 07:30:00,0.35653332,0.4892225
2010-11-25 01:15:00,2010-11-25 07:45:00,0.43866664,0.5178534
2010-11-25 01:15:00,2010-11-25 08:00:00,0.41986668,0.5050758
2010-11-25 01:15:00,2010-11-25 08:15:00,0.45013332,0.47796172
2010-11-25 01:15:00,2010-11-25 08:30:00,0.5382666,0.47873375
2010-11-25 01:15:00,2010-11-25 08:45:00,0.52199996,0.44263142
2010-11-25 01:15:00,2010-11-25 09:00:00,0.5829333,0.39925227
2010-11-25 01:15:00,2010-11-25 09:15:00,0.50146663,0.37171015
2010-11-25 01:15:00,2010-11-25 09:30:00,0.48426667,0.40496013
2010-11-25 01:15:00,2010-11-25 09:45:00,0.49666664,0.36629155
2010-11-25 01:15:00,2010-11-25 10:00:00,0.2016,0.36915514
2010-11-25 01:15:00,2010-11-25 10:15:00,0.17546663,0.37702385
2010-11-25 01:15:00,2010-11-25 10:30:00,0.21919997,0.41611734
2010-11-25 01:15:00,2010-11-25 10:45:00,0.18359996,0.39002138
2010-11-25 01:15:00,2010-11-25 11:00:00,0.1486666,0.36463574
2010-11-25 01:15:00,2010-11-25 11:15:00,0.27133337,0.37882167
2010-11-25 01:15:00,2010-11-25 11:30:00,0.14919999,0.37528294
2010-11-25 01:15:00,2010-11-25 11:45:00,0.15893327,0.38858792
2010-11-25 01:15:00,2010-11-25 12:00:00,0.28439996,0.3889487
2010-11-25 01:15:00,2010-11-25 12:15:00,0.12546663,0.3557005
2010-11-25 01:15:00,2010-11-25 12:30:00,0.21013331,0.36646813
2010-11-25 01:15:00,2010-11-25 12:45:00,0.9637333,0.3553833
2010-11-25 01:15:00,2010-11-25 13:00:00,0.4665333,0.3517449
2010-11-25 01:15:00,2010-11-25 13:15:00,0.68146664,0.33909428
2010-11-25 01:15:00,2010-11-25 13:30:00,0.59239995,0.34340563
2010-11-25 01:15:00,2010-11-25 13:45:00,0.47093332,0.31321877
2010-11-25 01:15:00,2010-11-25 14:00:00,0.48746666,0.3477011
2010-11-25 01:15:00,2010-11-25 14:15:00,0.3624,0.3862446
2010-11-25 01:15:00,2010-11-25 14:30:00,0.22466666,0.34102246
2010-11-25 01:15:00,2010-11-25 14:45:00,0.20759998,0.31537363
2010-11-25 01:15:00,2010-11-25 15:00:00,0.13346663,0.32067838
2010-11-25 01:15:00,2010-11-25 15:15:00,0.24533334,0.3252045
2010-11-25 01:15:00,2010-11-25 15:30:00,0.18573333,0.33437073
2010-11-25 01:15:00,2010-11-25 15:45:00,0.17186667,0.3760473
2010-11-25 01:15:00,2010-11-25 16:00:00,0.2068,0.359554
2010-11-25 01:15:00,2010-11-25 16:15:00,0.19160001,0.37100023
2010-11-25 01:15:00,2010-11-25 16:30:00,0.21613333,0.3853229
2010-11-25 01:15:00,2010-11-25 16:45:00,0.13426666,0.40662247
2010-11-25 01:15:00,2010-11-25 17:00:00,0.26146665,0.40150675
2010-11-25 01:15:00,2010-11-25 17:15:00,0.29333332,0.40961075
2010-11-25 01:15:00,2010-11-25 17:30:00,0.41079998,0.425435
2010-11-25 01:15:00,2010-11-25 17:45:00,0.54693335,0.42311814
2010-11-25 01:15:00,2010-11-25 18:00:00,0.45559996,0.45191044
2010-11-25 01:15:00,2010-11-25 18:15:00,0.5201333,0.5049428
2010-11-25 01:15:00,2010-11-25 18:30:00,0.5048,0.48821893
2010-11-25 01:15:00,2010-11-25 18:45:00,0.5197333,0.4916255
2010-11-25 01:15:00,2010-11-25 19:00:00,0.49173334,0.5605836
2010-11-25 01:15:00,2010-11-25 19:15:00,0.45293334,0.54554075
2010-11-25 01:15:00,2010-11-25 19:30:00,0.9118666,0.6344047
2010-11-25 01:15:00,2010-11-25 19:45:00,0.8441333,0.55497223
2010-11-25 01:15:00,2010-11-25 20:00:00,0.998,0.64656425
2010-11-25 01:15:00,2010-11-25 20:15:00,0.68106663,0.64027107
2010-11-25 01:15:00,2010-11-25 20:30:00,1.4341334,0.54714006
2010-11-25 01:15:00,2010-11-25 20:45:00,1.578,0.5726571
2010-11-25 01:15:00,2010-11-25 21:00:00,1.2,0.55312437
2010-11-25 01:15:00,2010-11-25 21:15:00,1.3104,0.56262034
2010-11-25 01:15:00,2010-11-25 21:30:00,1.3174667,0.61090404
2010-11-25 01:15:00,2010-11-25 21:45:00,1.2810667,0.62460744
2010-11-25 01:15:00,2010-11-25 22:00:00,1.2472,0.5916816
2010-11-25 01:15:00,2010-11-25 22:15:00,1.1254667,0.5157012
2010-11-25 01:15:00,2010-11-25 22:30:00,0.576,0.50214833
2010-11-25 01:15:00,2010-11-25 22:45:00,0.23026666,0.45264098
2010-11-25 01:15:00,2010-11-25 23:00:00,0.26066667,0.41269538
2010-11-25 01:15:00,2010-11-25 23:15:00,0.23133333,0.3750805
2010-11-25 01:15:00,2010-11-25 23:30:00,0.18306665,0.3924241
2010-11-25 01:15:00,2010-11-25 23:45:00,0.18919998,0.42231557
2010-11-25 01:15:00,2010-11-26 00:00:00,0.19199994,0.30672863
2010-11-25 01:15:00,2010-11-26 00:15:00,0.22466666,0.31453016
2010-11-25 01:15:00,2010-11-26 00:30:00,0.37253332,0.30115956
2010-11-25 01:15:00,2010-11-26 00:45:00,0.4332,0.30567762
2010-11-25 01:15:00,2010-11-26 01:00:00,0.364,0.30094767
2010-11-25 01:30:00,2010-11-25 01:30:00,0.25893334,0.23589174
2010-11-25 01:30:00,2010-11-25 01:45:00,0.123066664,0.21454087
2010-11-25 01:30:00,2010-11-25 02:00:00,0.21666667,0.21451098
2010-11-25 01:30:00,2010-11-25 02:15:00,0.2052,0.22913657
2010-11-25 01:30:00,2010-11-25 02:30:00,0.17493334,0.22207893
2010-11-25 01:30:00,2010-11-25 02:45:00,0.2104,0.22067755
2010-11-25 01:30:00,2010-11-25 03:00:00,0.16226667,0.22917217
2010-11-25 01:30:00,2010-11-25 03:15:00,0.23239999,0.2273168
2010-11-25 01:30:00,2010-11-25 03:30:00,0.17533332,0.22729169
2010-11-25 01:30:00,2010-11-25 03:45:00,0.16866666,0.25218323
2010-11-25 01:30:00,2010-11-25 04:00:00,0.27186665,0.2506286
2010-11-25 01:30:00,2010-11-25 04:15:00,0.12733333,0.23920785
2010-11-25 01:30:00,2010-11-25 04:30:00,0.18413332,0.25733718
2010-11-25 01:30:00,2010-11-25 04:45:00,0.25746667,0.26018703
2010-11-25 01:30:00,2010-11-25 05:00:00,0.12253332,0.25578344
2010-11-25 01:30:00,2010-11-25 05:15:00,0.2212,0.26990184
2010-11-25 01:30:00,2010-11-25 05:30:00,0.19066666,0.29142353
2010-11-25 01:30:00,2010-11-25 05:45:00,0.18533333,0.2793094
2010-11-25 01:30:00,2010-11-25 06:00:00,0.20133333,0.31436542
2010-11-25 01:30:00,2010-11-25 06:15:00,0.15693334,0.3325782
2010-11-25 01:30:00,2010-11-25 06:30:00,0.2681333,0.4697869
2010-11-25 01:30:00,2010-11-25 06:45:00,0.8534667,0.4575456
2010-11-25 01:30:00,2010-11-25 07:00:00,0.40053332,0.45827833
2010-11-25 01:30:00,2010-11-25 07:15:00,0.6062667,0.43779203
2010-11-25 01:30:00,2010-11-25 07:30:00,0.35653332,0.46576828
2010-11-25 01:30:00,2010-11-25 07:45:00,0.43866664,0.54027927
2010-11-25 01:30:00,2010-11-25 08:00:00,0.41986668,0.5055928
2010-11-25 01:30:00,2010-11-25 08:15:00,0.45013332,0.487558
2010-11-25 01:30:00,2010-11-25 08:30:00,0.5382666,0.43896267
2010-11-25 01:30:00,2010-11-25 08:45:00,0.52199996,0.42577687
2010-11-25 01:30:00,2010-11-25 09:00:00,0.5829333,0.37361977
2010-11-25 01:30:00,2010-11-25 09:15:00,0.50146663,0.40108287
2010-11-25 01:30:00,2010-11-25 09:30:00,0.48426667,0.4084275
2010-11-25 01:30:00,2010-11-25 09:45:00,0.49666664,0.3807656
2010-11-25 01:30:00,2010-11-25 10:00:00,0.2016,0.37473154
2010-11-25 01:30:00,2010-11-25 10:15:00,0.17546663,0.3781962
2010-11-25 01:30:00,2010-11-25 10:30:00,0.21919997,0.39221117
2010-11-25 01:30:00,2010-11-25 10:45:00,0.18359996,0.37168705
2010-11-25 01:30:00,2010-11-25 11:00:00,0.1486666,0.37875512
2010-11-25 01:30:00,2010-11-25 11:15:00,0.27133337,0.36829805
2010-11-25 01:30:00,2010-11-25 11:30:00,0.14919999,0.39209682
2010-11-25 01:30:00,2010-11-25 11:45:00,0.15893327,0.3485084
2010-11-25 01:30:00,2010-11-25 12:00:00,0.28439996,0.37025377
2010-11-25 01:30:00,2010-11-25 12:15:00,0.12546663,0.36624464
2010-11-25 01:30:00,2010-11-25 12:30:00,0.21013331,0.37500665
2010-11-25 01:30:00,2010-11-25 12:45:00,0.9637333,0.3497341
2010-11-25 01:30:00,2010-11-25 13:00:00,0.4665333,0.3592515
2010-11-25 01:30:00,2010-11-25 13:15:00,0.68146664,0.3290019
2010-11-25 01:30:00,2010-11-25 13:30:00,0.59239995,0.3213041
2010-11-25 01:30:00,2010-11-25 13:45:00,0.47093332,0.31716663
2010-11-25 01:30:00,2010-11-25 14:00:00,0.48746666,0.3353228
2010-11-25 01:30:00,2010-11-25 14:15:00,0.3624,0.3788663
2010-11-25 01:30:00,2010-11-25 14:30:00,0.22466666,0.35652277
2010-11-25 01:30:00,2010-11-25 14:45:00,0.20759998,0.31327733
2010-11-25 01:30:00,2010-11-25 15:00:00,0.13346663,0.3187014
2010-11-25 01:30:00,2010-11-25 15:15:00,0.24533334,0.3279214
2010-11-25 01:30:00,2010-11-25 15:30:00,0.18573333,0.32995573
2010-11-25 01:30:00,2010-11-25 15:45:00,0.17186667,0.37215218
2010-11-25 01:30:00,2010-11-25 16:00:00,0.2068,0.35827902
2010-11-25 01:30:00,2010-11-25 16:15:00,0.19160001,0.34537593
2010-11-25 01:30:00,2010-11-25 16:30:00,0.21613333,0.39034617
2010-11-25 01:30:00,2010-11-25 16:45:00,0.13426666,0.39247942
2010-11-25 01:30:00,2010-11-25 17:00:00,0.26146665,0.40617007
2010-11-25 01:30:00,2010-11-25 17:15:00,0.29333332,0.41952676
2010-11-25 01:30:00,2010-11-25 17:30:00,0.41079998,0.43707746
2010-11-25 01:30:00,2010-11-25 17:45:00,0.54693335,0.42591757
2010-11-25 01:30:00,2010-11-25 18:00:00,0.45559996,0.44736347
2010-11-25 01:30:00,2010-11-25 18:15:00,0.5201333,0.52093375
2010-11-25 01:30:00,2010-11-25 18:30:00,0.5048,0.46754894
2010-11-25 01:30:00,2010-11-25 18:45:00,0.5197333,0.48475924
2010-11-25 01:30:00,2010-11-25 19:00:00,0.49173334,0.55940145
2010-11-25 01:30:00,2010-11-25 19:15:00,0.45293334,0.5631937
2010-11-25 01:30:00,2010-11-25 19:30:00,0.9118666,0.6459753
2010-11-25 01:30:00,2010-11-25 19:45:00,0.8441333,0.5648175
2010-11-25 01:30:00,2010-11-25 20:00:00,0.998,0.6924192
2010-11-25 01:30:00,2010-11-25 20:15:00,0.68106663,0.6339593
2010-11-25 01:30:00,2010-11-25 20:30:00,1.4341334,0.5515233
2010-11-25 01:30:00,2010-11-25 20:45:00,1.578,0.5590303
2010-11-25 01:30:00,2010-11-25 21:00:00,1.2,0.5460205
2010-11-25 01:30:00,2010-11-25 21:15:00,1.3104,0.5530643
2010-11-25 01:30:00,2010-11-25 21:30:00,1.3174667,0.60741574
2010-11-25 01:30:00,2010-11-25 21:45:00,1.2810667,0.6136773
2010-11-25 01:30:00,2010-11-25 22:00:00,1.2472,0.60695297
2010-11-25 01:30:00,2010-11-25 22:15:00,1.1254667,0.577649
2010-11-25 01:30:00,2010-11-25 22:30:00,0.576,0.49405298
2010-11-25 01:30:00,2010-11-25 22:45:00,0.23026666,0.45721436
2010-11-25 01:30:00,2010-11-25 23:00:00,0.26066667,0.42477763
2010-11-25 01:30:00,2010-11-25 23:15:00,0.23133333,0.40915468
2010-11-25 01:30:00,2010-11-25 23:30:00,0.18306665,0.3870783
